cid	smiles	desc
99770	COC1=C(Cl)C=C(C2=NC(C3=C(F)C=CC=C3Cl)=NN2C)C=C1	CN1N=C(C2=C(F)C=CC=C2Cl)N=C1C1=CC(Cl)=C(O)C=C1
99771	CNS(=O)(=O)C1=CC([N+](=O)[O-])=C(OC(C)C)C=C1	CNS(=O)(=O)C1=CC(N)=C(OC(C)C)C=C1
99772	CCOC(=O)CBr.CC1=C(O)C=CC(F)=C1NCC1=C(F)C=CC(C2=CC=CC(F)=C2)=C1	CCOC(=O)COC1=C(C)C(NCC2=C(F)C=CC(C3=CC=CC(F)=C3)=C2)=C(F)C=C1
99773	COC1=CC(NC2=C(C#N)C=NC3=CC4=CC(OCC5=CC=CC=C5)=C(OC)C=C4C=C32)=C(Cl)C=C1F	COC1=CC(NC2=C(C#N)C=NC3=CC4=CC(O)=C(OC)C=C4C=C32)=C(Cl)C=C1F
99774	COC(=O)C1=CC=C(OCCCN(CCC(=O)O)C2=CC=C(Cl)C=C2)C=C1	O=C(O)CCN(CCCOC1=CC=C(C(=O)O)C=C1)C1=CC=C(Cl)C=C1
99775	NC1=CC2=C(C=C1)C(=O)CC2.O=C(Cl)C1=CC=C(C2=CC=CC=C2)C=C1	O=C1CCC2=C1C=CC(NC(=O)C1=CC=C(C3=CC=CC=C3)C=C1)=C2
99776	CC(=O)C1=CC=NC=C1.NO	CC(=NO)C1=CC=NC=C1
99777	CCN(CC)CCC1CCN(CCN)CC1.O=C1NC2=CC=CN=C2N(C(=O)Cl)C2=CC=CC=C12	CCN(CC)CCC1CCN(CCNC(=O)N2C3=CC=CC=C3C(=O)NC3=CC=CN=C32)CC1
99778	CC(C)S(=O)(=O)Cl.NCCC1=CC=C(Br)C=C1	CC(C)S(=O)(=O)NCCC1=CC=C(Br)C=C1
99779	CCC[C@@H](CN1CCC(O)CC1)N(C)C(=O)C1=CC=C(Cl)C=C1.CI	CCC[C@@H](CN1CCC(OC)CC1)N(C)C(=O)C1=CC=C(Cl)C=C1
99780	CCOC(=O)CC1OB(O)C2=CC(OC3=NC=CN=C3)=CC(COC)=C21	COCC1=C2C(=CC(OC3=NC=CN=C3)=C1)B(O)OC2CC(=O)O
99781	C1COCCN1.COC(=O)C1=NC(C2=CN=C(C(=O)CCC3=CC=C(C4=CC=C(C=O)C=C4)C=C3)O2)=CC=C1	COC(=O)C1=NC(C2=CN=C(C(=O)CCC3=CC=C(C4=CC=C(CN5CCOCC5)C=C4)C=C3)O2)=CC=C1
99782	CN(CCC1=CC=C(C(N)=O)C=C1)C(C)(C)COC(C1=CC=CC=C1)C1=CC=CC=C1	CN(CCC1=CC=C(CN)C=C1)C(C)(C)COC(C1=CC=CC=C1)C1=CC=CC=C1
99783	C=CCOC1=C(N2C=NC(C)=N2)C=CC([N+](=O)[O-])=C1	C=CCOC1=C(N2C=NC(C)=N2)C=CC(N)=C1
99784	CC(C)C1=CC=C(N)C=C1.NC1=NC2=C(C=N1)CN(C1=CC=CC(C(=O)O)=C1)CC2	CC(C)C1=CC=C(NC(=O)C2=CC(N3CCC4=C(C=NC(N)=N4)C3)=CC=C2)C=C1
99785	CI.N#CC1=NNC2=C1C=C([N+](=O)[O-])C=C2	CN1N=C(C#N)C2=C1C=CC([N+](=O)[O-])=C2
99786	COC1=CC=C(CCl)C=C1.O=[N+]([O-])C1=NNC=C1	COC1=CC=C(CN2C=CC([N+](=O)[O-])=N2)C=C1
99787	CCC1=C(Cl)C=C(N)C([N+](=O)[O-])=C1	CCC1=C(Cl)C=C(N)C(N)=C1
99788	CC(=O)Cl.COC1=CC(C(=O)NC2=CC(C3=CC=NN3C)=C(OCCN)C=C2)=CC=C1	COC1=CC(C(=O)NC2=CC(C3=CC=NN3C)=C(OCCNC(C)=O)C=C2)=CC=C1
99789	CC(C)(C)[Si](OCC1=CC=CC=C1CC(C1=C(F)C=CC(F)=C1)S(=O)(=O)C1=CC=C(Cl)C=C1)(C1=CC=CC=C1)C1=CC=CC=C1	O=S(=O)(C1=CC=C(Cl)C=C1)C(CC1=CC=CC=C1CO)C1=C(F)C=CC(F)=C1
99790	CC1=CC=C(CC(F)(F)C(F)(F)F)C=C1.O=C1CCC(=O)N1Br	FC(F)(F)C(F)(F)CC1=CC=C(CBr)C=C1
99791	O=C(NC1=CC=CC=N1)C1=C([N+](=O)[O-])C=CC(Cl)=C1	NC1=C(C(=O)NC2=CC=CC=N2)C=C(Cl)C=C1
99792	C[C@H](N)C1=NC2=C(C=CC(Cl)=C2)N1.O=C(O)C1=CC(Cl)=C(N2C=CC3=C2CCCC3)C=C1	C[C@H](NC(=O)C1=CC(Cl)=C(N2C=CC3=C2CCCC3)C=C1)C1=NC2=C(C=CC(Cl)=C2)N1
99793	BrCC1=CC=CC=C1.COCCOCOC1=CC(O)=C(C(C)=O)C(OCOCCOC)=C1	COCCOCOC1=CC(OCOCCOC)=C(C(C)=O)C(OCC2=CC=CC=C2)=C1
99794	CN1CCNCC1.ClC1=CC(Cl)=NC(Cl)=C1	CN1CCN(C2=CC(Cl)=NC(Cl)=C2)CC1
99795	COC(=O)C1=CC2=C(CCN(C3CCN(CC4=CC(C5CC5)=C(C5=CC=C(F)C=C5)N=C4OC(C)C)CC3)C2=O)N=C1C	CC1=NC2=C(C=C1C(=O)O)C(=O)N(C1CCN(CC3=CC(C4CC4)=C(C4=CC=C(F)C=C4)N=C3OC(C)C)CC1)CC2
99796	CC(C)(C)OC(=O)NC(C)(C)C(=O)O.NC1=CC=CC(N)=C1	CC(C)(C)OC(=O)NC(C)(C)C(=O)NC1=CC=CC(N)=C1
99797	NCC1=NC2=CC=CC=C2N1.O=C(O)C(O)C1=CC=C(C2=NOC(C3=C(C(F)(F)F)C(C4=CC=CC=C4)=NO3)=N2)C=C1	O=C(NCC1=NC2=CC=CC=C2N1)C(O)C1=CC=C(C2=NOC(C3=C(C(F)(F)F)C(C4=CC=CC=C4)=NO3)=N2)C=C1
99798	CCI.O=C(O)C1=CC2=CC(F)=CC(Br)=C2O1	CCOC(=O)C1=CC2=CC(F)=CC(Br)=C2O1
99799	COC1=CC2=C3C(=C1)C1=C(C=CC(Br)=C1)N3C=C(CC1=CC=CC=N1)C2=O	O=C1C(CC2=CC=CC=N2)=CN2C3=C(C=C(Br)C=C3)C3=CC(O)=CC1=C32
99800	BrC(Br)(Br)Br.O=C(NC1=C(N2CCC(CCCO)CC2)N=CC(Cl)=C1)C1=CC=CC(Cl)=C1	O=C(NC1=C(N2CCC(CCCBr)CC2)N=CC(Cl)=C1)C1=CC=CC(Cl)=C1
99801	CCN(C1(C(=O)O)CC1)S(=O)(=O)C1=CC=C(Cl)S1.NCC1=CC(C2=CC=C(OC(F)(F)F)C=C2)=CC=C1	CCN(C1(C(=O)NCC2=CC(C3=CC=C(OC(F)(F)F)C=C3)=CC=C2)CC1)S(=O)(=O)C1=CC=C(Cl)S1
99802	C/C(=N\OCCN1C(=O)C2=CC=CC=C2C1=O)C1=NC2=C(N=C1)N=NN2CC1=CC2=CC=CN=C2C=C1	C/C(=N\OCCN)C1=NC2=C(N=C1)N=NN2CC1=CC2=CC=CN=C2C=C1
99803	CC(C)C1=CC=C(B(O)O)C=C1.COC(=O)C1=CC=C(C(OC2=CC(C)=C(Br)C(C)=C2)C(C)C)C=C1	COC(=O)C1=CC=C(C(OC2=CC(C)=C(C3=CC=C(C(C)C)C=C3)C(C)=C2)C(C)C)C=C1
99804	CCCCCOC1=C(OC)C=CC2=C1CCN(CCC1=CC=C(OC(C)=O)C=C1)C2=O	CCCCCOC1=C(OC)C=CC2=C1CCN(CCC1=CC=C(O)C=C1)C2=O
99805	CC(=O)CC(C)(C)N.CC(C)(C)OC(=O)OC(=O)OC(C)(C)C	CC(=O)CC(C)(C)NC(=O)OC(C)(C)C
99806	CN(CCF)C1=NN2C=CC(NC(=O)C3=C(C(=O)O)C=NN3C)=CC2=N1.FC1CNC1	CN(CCF)C1=NN2C=CC(NC(=O)C3=C(C(=O)N4CC(F)C4)C=NN3C)=CC2=N1
99807	CC(C)(C)C(=O)Cl.NC1=CC2=C3C(=C1)C1=C(CCCCC1)N3CCC2	CC(C)(C)C(=O)NC1=CC2=C3C(=C1)C1=C(CCCCC1)N3CCC2
99808	BrP(Br)Br.OCC1=CC=CC=C1N1N=CC=N1	BrCC1=CC=CC=C1N1N=CC=N1
99809	O=[N+]([O-])C1=CN=C2C=CC(O)=CC2=C1.OCCN1CCCC1	O=[N+]([O-])C1=CN=C2C=CC(OCCN3CCCC3)=CC2=C1
99810	CC(CC1CCNCC1)N1CCC(N2C(=O)NC3=CC=CC=C32)CC1.O=C(O)C1=CC=CN=C1	CC(CC1CCN(C(=O)C2=CC=CN=C2)CC1)N1CCC(N2C(=O)NC3=CC=CC=C32)CC1
99811	COCCOC1=CC2=NC=CC(Cl)=C2C=C1C#N.OC1=CC=CC(O)=C1	COCCOC1=CC2=NC=CC(OC3=CC=CC(O)=C3)=C2C=C1C#N
99812	BrCC1CC1.O=C1NC2=CC(Cl)=CC=C2C2=C1C=NC=C2	O=C1C2=C(C=CN=C2)C2=CC=C(Cl)C=C2N1CC1CC1
99813	COC(C)(C)O/N=C(\C(=O)O)C1=CSC(NC(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)=N1.CC1=CC(=O)N2N=C(SCC3=C(C(=O)OC(C4=CC=CC=C4)C4=CC=CC=C4)N4C(=O)[C@@H](N)[C@H]4SC3)SC2=N1	COC(C)(C)O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OC(C3=CC=CC=C3)C3=CC=CC=C3)=C(CSC3=NN4C(=O)C=C(C)N=C4S3)CS[C@H]12)C1=CSC(NC(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)=N1
99814	CS(=O)(=O)Cl.CN1N=C(Cl)C(Cl)=C1SCCO	CN1N=C(Cl)C(Cl)=C1SCCOS(C)(=O)=O
99815	C=CCC1CC2=C(Cl)C=CC=C2C1=O	C=CCC1CC2=CC=CC(Cl)=C2C1
99816	ClCCCCN1N=NC2=CC=CC=C21.C1=CC=C2C(=C1)C=CC=C2N1CCNCC1	C1=CC=C2C(=C1)C=CC=C2N1CCN(CCCCN2N=NC3=CC=CC=C32)CC1
99817	O=C(O)C1=CC=CC(Br)=N1.OB(O)C1=C(F)C=CC=C1F	O=C(O)C1=NC(C2=C(F)C=CC=C2F)=CC=C1
99818	CC1(C)C(=O)NC2=C1C=CC(N)=C2.ClC1=CC=CN=C1N1CCC2=NC=NC(Cl)=C2C1	CC1(C)C(=O)NC2=C1C=CC(NC1=NC=NC3=C1CN(C1=NC=CC=C1Cl)CC3)=C2
99819	CC(C)(C)OC(=O)N1C(C2=CC=CN=C2)SC[C@H]1C(=O)O.NCCCN1CCN(C(C2=CC=CC=C2)C2=CC=CC=C2)CC1	CC(C)(C)OC(=O)N1C(C2=CC=CN=C2)SC[C@H]1C(=O)NCCCN1CCN(C(C2=CC=CC=C2)C2=CC=CC=C2)CC1
99820	CCOC1=CC=C(OCC2CO2)C=C1.CNCC1=C(C)N(CC2=CC=CC=C2Cl)N=C1C	CCOC1=CC=C(OCC(O)CN(C)CC2=C(C)N(CC3=CC=CC=C3Cl)N=C2C)C=C1
99821	N#CC1(S(=O)(=O)C2=CC=CC=C2)CCCC1	NCC1(S(=O)(=O)C2=CC=CC=C2)CCCC1
99822	CC(C)(C)OC(=O)N1CCC2(CCOC2)CC1	C1CC2(CCN1)CCOC2
99823	CC(C)(C)OC(=O)CO/N=C(\C(=O)O)C1=CSC(NC(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)=N1.N[C@@H]1C(=O)N2C(C(=O)O)=C(CSC3=NN=NN3N)CS[C@H]12	CC(C)(C)OC(=O)CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSC3=NN=NN3N)CS[C@H]12)C1=CSC(NC(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)=N1
99824	O=C1C2=CC=CC=C2C(=O)N1C[C@@H]1C[C@H]1C1=CC=C(F)C=C1	NC[C@@H]1C[C@H]1C1=CC=C(F)C=C1
99825	NCCC1=CNC2=C1C=C(Cl)C=C2.O=C(O)C1=CC=C(OC2=CC=CC=C2)C=C1	O=C(NCCC1=CNC2=C1C=C(Cl)C=C2)C1=CC=C(OC2=CC=CC=C2)C=C1
99826	CC(C)(C)OC(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CCN.CC(C)CCC(=O)Cl	CC(C)CCC(=O)NCC[C@H](O)[C@H](CC1CCCCC1)NC(=O)OC(C)(C)C
99827	COC1=C(Cl)C=C2NC=C(CC#N)C2=C1	COC1=C(Cl)C=C2NC=C(CCN)C2=C1
99828	CCOC(=O)C1=C2N=C(N3CCC[C@@H]3C3=C(CCCN)N=CC(F)=C3)C=CN2N=C1	NCCCC1=C([C@H]2CCCN2C2=NC3=C(C(=O)O)C=NN3C=C2)C=C(F)C=N1
99829	ClCC1=CC(OCC2=NC3=CC=CC=C3C=C2)=CC=C1.OC1(C2=CC=CC=C2)CCNCC1	OC1(C2=CC=CC=C2)CCN(CC2=CC(OCC3=NC4=CC=CC=C4C=C3)=CC=C2)CC1
99830	COC1=CC=CC(N)=C1.CC1=CNC2=NC=NC(N3CCC(C)(C(=O)O)CC3)=C12	COC1=CC=CC(NC(=O)C2(C)CCN(C3=C4C(C)=CNC4=NC=N3)CC2)=C1
99831	CCOC(=O)C1=NC2=C(C=C(C(F)(F)F)C(N)=C2)NC1=O	NC1=CC2=C(C=C1C(F)(F)F)NC(=O)C(C(=O)O)=N2
99832	BrBr.NC1=NC=C(Cl)C=C1	NC1=C(Br)C=C(Cl)C=N1
99833	N[C@@H]1COC[C@H]1O.O=C(Cl)OCC1=CC=CC=C1	O=C(N[C@@H]1COC[C@H]1O)OCC1=CC=CC=C1
99834	CCN1CC(N2CCOCC2)COC2=C1C=C([N+](=O)[O-])C=C2	CCN1CC(N2CCOCC2)COC2=C1C=C(N)C=C2
99835	CC(=O)C1=CC(N)=C(OCC2=CC=CC=C2)C=C1.CS(=O)(=O)Cl	CC(=O)C1=CC(NS(C)(=O)=O)=C(OCC2=CC=CC=C2)C=C1
99836	CNC.O=C(O)CC1=CC=C(Br)C=C1	CN(C)C(=O)CC1=CC=C(Br)C=C1
99837	C=CCON.CCC(=O)C1=C(NS(=O)(=O)C(F)(F)F)C=CC(Cl)=C1	C=CCON=C(CC)C1=C(NS(=O)(=O)C(F)(F)F)C=CC(Cl)=C1
99838	COC1=CC2=CC=CN=C2C(N2CCN(C3CCN(CC4=CC=CC=C4)CC3)CC2)=C1	COC1=CC2=CC=CN=C2C(N2CCN(C3CCNCC3)CC2)=C1
99839	O=C1C2=CC=CC=C2C(=O)N1CC1CN(CC2=CC=C(Cl)C=C2)CCO1	NCC1CN(CC2=CC=C(Cl)C=C2)CCO1
99840	CC(C)(C)OC(=O)N1CCC2(CCC(NC3=C(Cl)C=NC(NC4=CN(CCO)N=C4)=N3)CC2)CC1	OCCN1C=C(NC2=NC(NC3CCC4(CCNCC4)CC3)=C(Cl)C=N2)C=N1
99841	CC(=O)OCCCCN1CCN(C2=C3C=CSC3=CC=C2)CC1	OCCCCN1CCN(C2=C3C=CSC3=CC=C2)CC1
99842	CC[C@H](F)[C@H](N)CO.O=C(Cl)OCC1=CC=CC=C1	CC[C@H](F)[C@@H](CO)NC(=O)OCC1=CC=CC=C1
99843	COC(=O)CCCCCN.O=C(OC(=O)C(F)(F)F)C(F)(F)F	COC(=O)CCCCCNC(=O)C(F)(F)F
99844	COC(=O)C1=CN=C(OC2=CC=CC=C2F)C=N1	O=C(O)C1=CN=C(OC2=CC=CC=C2F)C=N1
99845	CC1=CC(F)=C(NC(=O)NCCC(C)(C)F)C=C1C1=C(C)N=C2C=C(NC(=O)OC(C)(C)C)N=CC2=C1	CC1=CC(F)=C(NC(=O)NCCC(C)(C)F)C=C1C1=C(C)N=C2C=C(N)N=CC2=C1
99846	CCOC(=O)C1=C(N)C2=C(N=C1C)SC(NC(=O)OC(C)(C)C)=C2C1=CC=CC(OC)=C1.O=S(=O)(Cl)C1=CC=CC(Cl)=C1	CCOC(=O)C1=C(NS(=O)(=O)C2=CC=CC(Cl)=C2)C2=C(N=C1C)SC(NC(=O)OC(C)(C)C)=C2C1=CC=CC(OC)=C1
99847	FC(F)(F)C1=CC=CN=C1Cl.O=S(=O)(C1=CC(Cl)=C(Cl)C=C1)C1CCNCC1	O=S(=O)(C1=CC(Cl)=C(Cl)C=C1)C1CCN(C2=NC=CC=C2C(F)(F)F)CC1
99848	O=[N+]([O-])C1=CC(F)=C(NCCCC2CCCO2)C=C1	NC1=CC(F)=C(NCCCC2CCCO2)C=C1
99849	CS(=O)(=O)Cl.OCCSC1=CC=CC2=NC=CN12	CS(=O)(=O)OCCSC1=CC=CC2=NC=CN12
99850	O=C(CNCC1=CC=CC=C1)NC1=CC2=C(C=C1)NN=C2	C1=CC=C(CNCCNC2=CC3=C(C=C2)NN=C3)C=C1
99851	COC(=O)C1=CC2=C(OC3=CC=CC=C3C(=O)N2)S1	O=C(O)C1=CC2=C(OC3=CC=CC=C3C(=O)N2)S1
99852	COC1=CC=CC(F)=C1C=O.CN1N=C(C2=CC3=C(C=C2)NN=C3C2=CC=NC=C2)N=C1[C@@H]1CCCNC1	COC1=CC=CC(F)=C1CN1CCC[C@@H](C2=NC(C3=CC4=C(C=C3)NN=C4C3=CC=NC=C3)=NN2C)C1
99853	CCCC(=O)CCC.NCCC1=C(Br)C=C(F)C=C1	CCCC(CCC)NCCC1=C(Br)C=C(F)C=C1
99854	CCCCC1=C(C2=CC=C(OCC3=CC=CC=C3)C=C2)C=C(OC2CCN(C)CC2)N=N1	CCCCC1=C(C2=CC=C(O)C=C2)C=C(OC2CCN(C)CC2)N=N1
99855	CCCCC1=NC(Cl)=C(CC(=O)OC)N1CC1=CC=C([N+](=O)[O-])C=C1	CCCCC1=NC(Cl)=C(CC(=O)OC)N1CC1=CC=C(N)C=C1
99856	BrC1=NC=CS1.CNCCN1CCC(NC2=NC3=CC=CC=C3N2CC2=CC=C(F)C=C2)CC1	CN(CCN1CCC(NC2=NC3=CC=CC=C3N2CC2=CC=C(F)C=C2)CC1)C1=NC=CS1
99857	NCCCO.O=[N+]([O-])C1=CC(F)=CC([N+](=O)[O-])=C1Cl	O=[N+]([O-])C1=CC(F)=CC([N+](=O)[O-])=C1NCCCO
99858	CCOC(=O)CCC1=C(C)C=C(OC2=CC(O)=CC(F)=C2)C=C1.FC1=C(Br)C=C(C(F)(F)F)C=C1	CCOC(=O)CCC1=C(C)C=C(OC2=CC(OC3=C(Br)C=C(C(F)(F)F)C=C3)=CC(F)=C2)C=C1
99859	N#CC1=CC=CC=C1F.NN	NC1=NNC2=CC=CC=C21
99860	C=C1C=CC(C(=O)C(C[C@H](N)C(=O)OC)SC)=C(C2=CC=CC=C2)C1NC1=CNC(C2C=CC=CC2)=N1	C=C1C=CC(C(=O)C(C[C@H](N)C(=O)O)SC)=C(C2=CC=CC=C2)C1NC1=CNC(C2C=CC=CC2)=N1
99861	CC(C)(C)COC(=O)Cl.CC1=CC2=NC(Cl)=NC(N3CC[C@@H](N)C3)=C2C=C1	CC1=CC2=NC(Cl)=NC(N3CC[C@@H](NC(=O)OCC(C)(C)C)C3)=C2C=C1
99862	CC(=O)C1C(=O)CCC1=O.O=CC1=CC2=C(C=C1)OCO2	O=C(C=CC1=CC2=C(C=C1)OCO2)C1C(=O)CCC1=O
99863	COC(=O)C1=CC2=C(C=C1)N(C1=CC=C(F)C=C1)C=C2	O=C(O)C1=CC2=C(C=C1)N(C1=CC=C(F)C=C1)C=C2
99864	O=CC1=CC=CC=N1.[NH3+]CCOC1=C(F)C2=CC=CC=C2C=C1	FC1=C(OCCNCC2=CC=CC=N2)C=CC2=CC=CC=C21
99865	COC1=CC=C(S(=O)(=O)Cl)C=C1.NC1=CC(N2N=CC3=C(N)N=CN=C32)=CC=C1	COC1=CC=C(S(=O)(=O)NC2=CC(N3N=CC4=C(N)N=CN=C43)=CC=C2)C=C1
99866	CCOC(=O)C1=CC=C(OCCCC2CCNCC2)C=C1.FC1=CC=C(C2=NN=C(Cl)C=C2)C=C1	CCOC(=O)C1=CC=C(OCCCC2CCN(C3=NN=C(C4=CC=C(F)C=C4)C=C3)CC2)C=C1
99867	CS(=O)(=O)CC1CCC(NC(=O)OCC2=CC=CC=C2)CC1	CS(=O)(=O)CC1CCC(N)CC1
99868	CC(C)=CCBr.CCOC(=O)C1=CSC(NC2=CC=CC(O)=C2)=N1	CCOC(=O)C1=CSC(NC2=CC(OCC=C(C)C)=CC=C2)=N1
99869	N#CC1=C(S(=O)(=O)Cl)C=CC([N+](=O)[O-])=C1.NC1=CC2=C(C=C1)COB2O	N#CC1=C(S(=O)(=O)NC2=CC3=C(C=C2)COB3O)C=CC([N+](=O)[O-])=C1
99870	CNC.CC1=CC(NC2=NC=NC(NC3=CC=C(OCC4CO4)C=C3)=C2)=CC=C1	CC1=CC(NC2=NC=NC(NC3=CC=C(OCC(O)CN(C)C)C=C3)=C2)=CC=C1
99871	C1CNCCN1.ClC1=CC=NC2=CC=CC=C12	C1=CC=C2C(=C1)N=CC=C2N1CCNCC1
99872	COC(=O)C1CCN(C(=O)OC)C(C2=CC(C(C)(C)C)=CC=C2)C1	COC(=O)N1CCC(C(=O)O)CC1C1=CC(C(C)(C)C)=CC=C1
99873	CS(=O)(=O)Cl.OCC1=CC=CC=N1	CS(=O)(=O)OCC1=CC=CC=N1
99874	CCC1=C(C2=NOC(C3=CC=C(OC4=CC=CC(F)=C4F)C=C3)=N2)SC(CN2CC(C(=O)OC)C2)=C1	CCC1=C(C2=NOC(C3=CC=C(OC4=CC=CC(F)=C4F)C=C3)=N2)SC(CN2CC(C(=O)O)C2)=C1
99875	CC(=O)NC(CCC1=CC=C(C2=C3C=CC=C(OCC4=CC=CC=C4)C3=CC=C2)C=C1)(COC(C)=O)COC(C)=O	CC(=O)NC(CCC1=CC=C(C2=C3C=CC=C(O)C3=CC=C2)C=C1)(COC(C)=O)COC(C)=O
99876	CCOC(=O)C1CC(N)CC1C.O=S(=O)(Cl)C1CC1	CCOC(=O)C1CC(NS(=O)(=O)C2CC2)CC1C
99877	COC(=O)C1=C(O)C=C(OCC(F)(F)C(F)(F)F)C=C1	O=C(O)C1=C(O)C=C(OCC(F)(F)C(F)(F)F)C=C1
99878	C=O.CNC(=O)[C@@H](NC(=O)C1=C2CNCC(C)(C)CN2C(C2=CC(F)=C(F)C=C2)=N1)C(C)(C)C	CNC(=O)[C@@H](NC(=O)C1=C2CN(C)CC(C)(C)CN2C(C2=CC(F)=C(F)C=C2)=N1)C(C)(C)C
99879	C1CC(OCC2CC2)CCN1.O=C1COC2=C(C=C(F)C(F)=C2)N1CCCCl	O=C1COC2=C(C=C(F)C(F)=C2)N1CCCN1CCC(OCC2CC2)CC1
99880	N#CC1=CC(OC2=CC=CC=C2)=C(C=O)C=C1.NO	N#CC1=CC(OC2=CC=CC=C2)=C(C=NO)C=C1
99881	CC(C)(C)OC(=O)N1C[C@@H](O)C[C@@H]1C(=O)O.CO	COC(=O)[C@H]1C[C@H](O)CN1C(=O)OC(C)(C)C
99882	CCCCCCCSC1=NN2C(=O)C(C#C[Si](C)(C)C)=CN=C2S1	C#CC1=CN=C2SC(SCCCCCCC)=NN2C1=O
99883	CC(C)(C)COS(=O)(=O)C1=CC=C(Br)C=C1.CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C	CC(C)(C)COS(=O)(=O)C1=CC=C(B2OC(C)(C)C(C)(C)O2)C=C1
99884	N#CC1=CC(=O)C2=C(C=C(OCCCCl)C=C2)O1.C1=CC=C(C(C2=CC=CC=C2)=C2CCNCC2)C=C1	N#CC1=CC(=O)C2=C(C=C(OCCCN3CCC(=C(C4=CC=CC=C4)C4=CC=CC=C4)CC3)C=C2)O1
99885	CC(C)(C)C1=CC2=C(C=CC(NC(=O)C3(C4=CC5=C(C=C4)OC(F)(F)O5)CC3)=C2)N1C[C@@H](O)CN=[N+]=[N-]	CC(C)(C)C1=CC2=C(C=CC(NC(=O)C3(C4=CC5=C(C=C4)OC(F)(F)O5)CC3)=C2)N1C[C@@H](O)CN
99886	C1COCCN1.CC(C)CC(OC1=CC(C=O)=C(C2=CC=C(C(C)C)C=C2)C=C1)C1=CC=C(C(=O)NCCC(=O)O)C=C1	CC(C)CC(OC1=CC(CN2CCOCC2)=C(C2=CC=C(C(C)C)C=C2)C=C1)C1=CC=C(C(=O)NCCC(=O)O)C=C1
99887	COC(=O)C1=CC=CC=C1OCCC1(CCN2CCC(N(C(=O)C3=CC=CO3)C3=CC=C(C)C=C3)CC2)CCCCC1	CC1=CC=C(N(C(=O)C2=CC=CO2)C2CCN(CCC3(CCOC4=CC=CC=C4C(=O)O)CCCCC3)CC2)C=C1
99888	CC1=CC=CC(C)=C1N.II	CC1=CC(I)=CC(C)=C1N
99889	CI.COC1=CC=C(CN(CCCCC(=O)O)C2=C(C=O)C=C(Br)C(C)=C2)C=C1	COC(=O)CCCCN(CC1=CC=C(OC)C=C1)C1=C(C=O)C=C(Br)C(C)=C1
99890	CC1CCCC1N.CS(=O)(=O)Cl	CC1CCCC1NS(C)(=O)=O
99891	COCCCN.N#CC1=CC=C(C2=C(O)N(C3=NC=C(C(=O)O)C=C3)N=C2)C=C1	COCCCNC(=O)C1=CN=C(N2N=CC(C3=CC=C(C#N)C=C3)=C2O)C=C1
99892	CC(C)(C)OC(=O)N1CCC(NC(=O)C2=NC3=C(C=C(OC4CCN(C5=CC=C(C(F)(F)F)C=C5)CC4)C=C3)S2)CC1	O=C(NC1CCNCC1)C1=NC2=C(C=C(OC3CCN(C4=CC=C(C(F)(F)F)C=C4)CC3)C=C2)S1
99893	CC(C)(CC(=O)O)CC(=O)OC(C)(C)C.[NH4+]	CC(C)(CC(N)=O)CC(=O)OC(C)(C)C
99894	CC(C)(C)OC(=O)NC1CCNCC1.CS(=O)(=O)C1=CC=C(C(=O)O)C=C1	CC(C)(C)OC(=O)NC1CCN(C(=O)C2=CC=C(S(C)(=O)=O)C=C2)CC1
99895	CCCC(C(=O)OC)C1=C(C)N=C2SC(C)=CC2=C1C1=CC=C(C)C=C1	CCCC(C(=O)O)C1=C(C)N=C2SC(C)=CC2=C1C1=CC=C(C)C=C1
99896	CCOC1=CC=CC(CCNCC2=CC=C(C(C)(C)C)C=C2)=C1.O=C(O)C1=C2NC=CC2=CC=C1	CCOC1=CC=CC(CCN(CC2=CC=C(C(C)(C)C)C=C2)C(=O)C2=C3NC=CC3=CC=C2)=C1
99897	CC(C)(SC1=CC(C(C)(C)C)=C(O)C(C(C)(C)C)=C1)SC1=CC(C(C)(C)C)=C(OCC(=O)O)C(C(C)(C)C)=C1	CC(C)(SC1=CC(C(C)(C)C)=C(O)C(C(C)(C)C)=C1)SC1=CC(C(C)(C)C)=C(OCCO)C(C(C)(C)C)=C1
99898	COC(=O)CC1=CC(C2CC2)=C(C)C=C1C	CC1=CC(C)=C(C2CC2)C=C1CC(=O)O
99899	COCCN.O=CC1=CC(OCC2=C(F)C=C(F)C=C2)=C(Br)C(=O)N1C1=C(F)C=CC=C1F	COCCNCC1=CC(OCC2=C(F)C=C(F)C=C2)=C(Br)C(=O)N1C1=C(F)C=CC=C1F
99900	FC1=C(CCl)C(Cl)=CC=C1.NC(=O)C1=CC(C2=CC=C(O)C=C2)=NO1	NC(=O)C1=CC(C2=CC=C(OCC3=C(F)C=CC=C3Cl)C=C2)=NO1
99901	CCO.O=C(O)C1=C(Cl)C=NC=C1	CCOC(=O)C1=C(Cl)C=NC=C1
